ARC DT

Purchase Bills
Vendor:,All Vendors
Tax%:,All Taxes
From Date:,08/01/2019
To Date:,31/08/2019
Tax Component Break Up:,No
UOM:,Base UOM
Bill ID,Bill Date,CreditTerm,Payment Date,InvoiceReference,Vendor,Gross Amount,Tax Amount,Trade Discount%,Trade Discount Amount,Inv Disc% Total,Inv Disc/Unit Total,Othr Disc% Total,Othr Disc/Unit Total,Product Discount Amount,Adjustment Amount,Adjusted Amount,Net Amount,GRNID,GRN DATE,Status,Original Bill,Branch,ST,CST,Tax Type,GSTINOfVendor,FromStatecode,ToStatecode,ODNumber,Item Code,Item Name,Batch,Expiry,UOM,Quantity,PFM,Net PTS,Original PTS,PTR,MRP Per Pack,Goods Value,Gross Amount,Total Discount%,Total Discount/Unit,Inv Disc%,Inv Disc% Amt,Inv Disc/Unit,Inv Disc/Unit Amt,Inv Disc Total,Othr Disc%,Othr Disc% Amt,Othr Disc/Unit,Othr Disc/Unit Amt,Othr Disc Total,Product Discount Amount,Surcharge,Tax Suffered,Tax Amount,Total,HSNCode
B24,10/08/2019,Credit 0 days,10/08/2019,21096058,ITC LIMITED,184688.13,23477.82,0.00,0.00,0.00,119.91,5171.27,0.00,5291.18,0.00,0.00,202874.77,G24,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029345,FJ0226201,BNATURAL NCT RATNAGIRI ALPHONSO750_FJ0226201,KDRA02G19-1280,,L,27.00,110.74,107.64,110.74,114.46,110.00,2989.98,2906.26,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,83.72,0.00,0.00,83.72,83.72,0.00,0.00,348.75,3255.01,2202
B24,10/08/2019,Credit 0 days,10/08/2019,21096058,ITC LIMITED,184688.13,23477.82,0.00,0.00,0.00,119.91,5171.27,0.00,5291.18,0.00,0.00,202874.77,G24,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029345,FJ0230101,BNATURAL NCT DAKSHINPINKGUAVA300ML_FJ0230101,KCDG25F19-1290,,L,28.80,100.66,97.84,100.66,104.04,40.00,2899.01,2817.84,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,81.17,0.00,0.00,81.17,81.17,0.00,0.00,338.14,3155.98,2202
B24,10/08/2019,Credit 0 days,10/08/2019,21096058,ITC LIMITED,184688.13,23477.82,0.00,0.00,0.00,119.91,5171.27,0.00,5291.18,0.00,0.00,202874.77,G24,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029345,FJ0230201,BNATURAL NCT DAKSHINPINKGUAVA750ML_FJ0230201,KDDG02G19-1300,,L,27.00,99.66,96.87,99.66,103.01,99.00,2690.82,2615.48,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,75.34,0.00,0.00,75.34,75.34,0.00,0.00,313.86,2929.33,2202
B24,10/08/2019,Credit 0 days,10/08/2019,21096058,ITC LIMITED,184688.13,23477.82,0.00,0.00,0.00,119.91,5171.27,0.00,5291.18,0.00,0.00,202874.77,G24,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029345,FJ0231102,BNATURAL NCT WATERMELON 200ML_FJ0231102,B2WN090519-1310,,L,24.00,75.50,73.39,75.50,78.04,20.00,1812.00,1761.26,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,50.74,0.00,0.00,50.74,50.74,0.00,0.00,211.35,1972.62,2202
B24,10/08/2019,Credit 0 days,10/08/2019,21096058,ITC LIMITED,184688.13,23477.82,0.00,0.00,0.00,119.91,5171.27,0.00,5291.18,0.00,0.00,202874.77,G24,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029345,FJ0231201,BNATURAL NCT WATERMELON 1000ML_FJ0231201,B1WR300519-1320,,L,24.00,82.29,79.99,82.29,85.05,109.00,1974.96,1919.66,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,55.30,0.00,0.00,55.30,55.30,0.00,0.00,230.36,2150.02,2202
B24,10/08/2019,Credit 0 days,10/08/2019,21096058,ITC LIMITED,184688.13,23477.82,0.00,0.00,0.00,119.91,5171.27,0.00,5291.18,0.00,0.00,202874.77,G24,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029345,FJ0299104,BNATURAL ASSORTED WITH LITCHI200ML_FJ0299104,B2L300319-1330,,L,6.00,75.50,73.39,75.50,78.04,20.00,453.00,440.32,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,12.68,0.00,0.00,12.68,12.68,0.00,0.00,52.84,493.15,2202
B24,10/08/2019,Credit 0 days,10/08/2019,21096058,ITC LIMITED,184688.13,23477.82,0.00,0.00,0.00,119.91,5171.27,0.00,5291.18,0.00,0.00,202874.77,G24,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029345,FJ0299104,BNATURAL ASSORTED WITH LITCHI200ML_FJ0299104,B2L270419-1340,,L,18.00,75.50,73.39,75.50,78.04,20.00,1359.00,1320.95,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,38.05,0.00,0.00,38.05,38.05,0.00,0.00,158.51,1479.46,2202
B24,10/08/2019,Credit 0 days,10/08/2019,21096058,ITC LIMITED,184688.13,23477.82,0.00,0.00,0.00,119.91,5171.27,0.00,5291.18,0.00,0.00,202874.77,G24,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029345,GrandTotal:,,,,,1214.31,5902.97,5737.50,5909.65,6109.87,6897.00,184688.13,179396.95,112.00,6.68,0.00,0.00,6.68,119.91,119.91,112.00,5171.27,0.00,0.00,5171.27,5291.18,0.00,0.00,23477.82,202874.77
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FB9246C,BINGO! ORIGINAL STYLE RS.20 CHILLI_FB9246C,G28JUN19-1821,,KG,5.04,261.83,254.50,261.83,272.09,20.00,1319.62,1282.67,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,36.95,0.00,0.00,36.95,36.95,0.00,0.00,153.92,1436.59,2005
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FB9255C,BINGO! ORIGINAL STYLE RS.10 SALT_FB9255C,G17JUL19-1822,,KG,30.80,281.90,274.01,281.90,291.37,10.00,8682.52,8439.41,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,243.11,0.00,0.00,243.11,243.11,0.00,0.00,1012.73,9452.14,2005
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FB9256C,BINGO! ORIGINAL STYLE RS.20 SALT_FB9256C,G29MAY19-1823,,KG,5.04,261.83,254.50,261.83,272.09,20.00,1319.62,1282.67,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,36.95,0.00,0.00,36.95,36.95,0.00,0.00,153.92,1436.59,2005
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FN1212,YIPPEE MAGIC MASALA NOODLES 70G_FN1212,G19JUL19-1824,,KG,188.16,136.10,132.29,136.10,140.67,12.00,25608.58,24891.54,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,717.04,0.00,0.00,717.04,717.04,0.00,0.00,2986.98,27878.52,1902
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FN1212,YIPPEE MAGIC MASALA NOODLES 70G_FN1212,G20JUL19-1825,,KG,477.12,136.10,132.29,136.10,140.67,12.00,64936.03,63117.82,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,1818.21,0.00,0.00,1818.21,1818.21,0.00,0.00,7574.14,70691.96,1902
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FN1223,YIPPEE MGC MSL NOODLES 140G_FN1223,G26JUL19-1826,,KG,228.48,130.43,126.78,130.43,134.81,23.00,29800.65,28966.23,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,834.42,0.00,0.00,834.42,834.42,0.00,0.00,3475.95,32442.18,1902
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FN1245,YIPPEE MAGIC MASALA NOODLES 280G_FN1245,G26JUL19-1827,,KG,141.12,127.60,124.03,127.60,131.89,45.00,18006.91,17502.72,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,504.19,0.00,0.00,504.19,504.19,0.00,0.00,2100.33,19603.04,1902
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FXC10005B,BINGO! CHIPS RS.5 SALTED_FXC10005B,G26JUL19-1720,,KG,21.60,328.88,319.67,328.88,339.93,5.00,7103.81,6904.90,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,198.91,0.00,0.00,198.91,198.91,0.00,0.00,828.59,7733.49,2005
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FXC10020,BINGO! CHIPS RS.20 SALTED_FXC10020,G04JUN19-1730,,KG,2.50,302.12,293.66,302.12,313.96,20.00,754.09,732.98,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,21.11,0.00,0.00,21.11,21.11,0.00,0.00,87.96,820.93,2005
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FXC20005B,BINGO! CHIPS RS.5 CRM&ON_FXC20005B,G20JUL19-1740,,KG,56.16,328.88,319.67,328.88,339.93,5.00,18469.90,17952.74,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,517.16,0.00,0.00,517.16,517.16,0.00,0.00,2154.33,20107.07,2005
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FXC20011,BINGO! CHIPS RS.10 CRM&ON_FXC20011,G12JUL19-1750,,KG,2.70,315.73,306.89,315.73,326.34,10.00,852.47,828.60,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,23.87,0.00,0.00,23.87,23.87,0.00,0.00,99.43,928.03,2005
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FXC20011,BINGO! CHIPS RS.10 CRM&ON_FXC20011,G01AUG19-1760,,KG,2.70,315.73,306.89,315.73,326.34,10.00,852.47,828.60,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,23.87,0.00,0.00,23.87,23.87,0.00,0.00,99.43,928.03,2005
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FXC50005B,BINGO! CHIPS RS.5 TOMATO & CHILLI_FXC50005B,G24JUL19-1810,,KG,21.60,328.88,319.67,328.88,339.93,5.00,7103.81,6904.90,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,198.91,0.00,0.00,198.91,198.91,0.00,0.00,828.59,7733.49,2005
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,FXC60005B,BINGO! CHIPS RS.5 CHILLI_FXC60005B,G24JUL19-1820,,KG,19.44,328.88,319.67,328.88,339.93,5.00,6393.43,6214.41,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,179.02,0.00,0.00,179.02,179.02,0.00,0.00,745.73,6960.14,2005
B25,10/08/2019,Credit 0 days,10/08/2019,21096059,ITC LIMITED,191203.91,22302.02,0.00,0.00,0.00,0.00,5353.71,0.00,5353.71,0.00,0.00,208152.22,G25,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029346,GrandTotal:,,,,,1202.46,3584.89,3484.51,3584.89,3709.97,202.00,191203.91,185850.20,39.20,0.00,0.00,0.00,0.00,0.00,0.00,39.20,5353.71,0.00,0.00,5353.71,5353.71,0.00,0.00,22302.02,208152.22
B26,10/08/2019,Credit 0 days,10/08/2019,21097660,ITC LIMITED,8761.23,1021.91,0.00,0.00,0.00,0.00,245.31,0.00,245.31,0.00,0.00,9537.83,G26,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029347,FA9851Q,MAD ANGLES RS.5 ACHAARI_FA9851Q,E25JUL19-10,,KG,3.24,219.25,213.11,219.25,226.62,5.00,710.37,690.48,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,19.89,0.00,0.00,19.89,19.89,0.00,0.00,82.86,773.34,2106
B26,10/08/2019,Credit 0 days,10/08/2019,21097660,ITC LIMITED,8761.23,1021.91,0.00,0.00,0.00,0.00,245.31,0.00,245.31,0.00,0.00,9537.83,G26,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029347,FA9871CP,MAD ANGLES RS.5 MASALA_FA9871CP,E24JUL19-20,,KG,25.92,219.25,213.11,219.25,226.62,5.00,5682.96,5523.84,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,159.12,0.00,0.00,159.12,159.12,0.00,0.00,662.86,6186.70,2106
B26,10/08/2019,Credit 0 days,10/08/2019,21097660,ITC LIMITED,8761.23,1021.91,0.00,0.00,0.00,0.00,245.31,0.00,245.31,0.00,0.00,9537.83,G26,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029347,FXN200009,NO RULZ RS.5 TOMATO FREE TOY_FXN200009,M25JUL19-30,,KG,9.00,263.10,255.73,263.10,271.94,5.00,2367.90,2301.60,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,66.30,0.00,0.00,66.30,66.30,0.00,0.00,276.19,2577.79,2106
B26,10/08/2019,Credit 0 days,10/08/2019,21097660,ITC LIMITED,8761.23,1021.91,0.00,0.00,0.00,0.00,245.31,0.00,245.31,0.00,0.00,9537.83,G26,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029347,GrandTotal:,,,,,38.16,701.60,681.96,701.60,725.17,15.00,8761.23,8515.92,8.40,0.00,0.00,0.00,0.00,0.00,0.00,8.40,245.31,0.00,0.00,245.31,245.31,0.00,0.00,1021.91,9537.83
B27,10/08/2019,Credit 0 days,10/08/2019,21097661,ITC LIMITED,12557.36,2023.81,0.00,0.00,0.00,0.00,351.61,0.00,351.61,0.00,0.00,14229.57,G27,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029348,FC4426L,CM CHOCO ECLAIRS 760G PJ C_FC4426L,NEH040719-40,,KG,22.80,192.15,186.77,192.15,198.95,200.00,4381.02,4258.35,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,122.67,0.00,0.00,122.67,122.67,0.00,0.00,766.50,5024.85,1806
B27,10/08/2019,Credit 0 days,10/08/2019,21097661,ITC LIMITED,12557.36,2023.81,0.00,0.00,0.00,0.00,351.61,0.00,351.61,0.00,0.00,14229.57,G27,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029348,FC4441,CANDYMAN MILKY ECLAIRS 418+57G PB_FC4441,FEM080519-50,,KG,15.20,195.41,189.94,195.41,201.98,110.00,2970.23,2887.07,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,83.17,0.00,0.00,83.17,83.17,0.00,0.00,346.45,3233.51,1704
B27,10/08/2019,Credit 0 days,10/08/2019,21097661,ITC LIMITED,12557.36,2023.81,0.00,0.00,0.00,0.00,351.61,0.00,351.61,0.00,0.00,14229.57,G27,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029348,FC4671,CANDYMAN FANTASTIK 360G_FC4671,RSC140719-60,,KG,7.20,312.35,303.60,312.35,323.41,150.00,2248.92,2185.95,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,62.97,0.00,0.00,62.97,62.97,0.00,0.00,393.47,2579.42,1905
B27,10/08/2019,Credit 0 days,10/08/2019,21097661,ITC LIMITED,12557.36,2023.81,0.00,0.00,0.00,0.00,351.61,0.00,351.61,0.00,0.00,14229.57,G27,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029348,FC6103G,GUMON ASSORTED SB+SM PR 675G_FC6103G,NGA120719X-70,,KG,12.15,243.39,236.58,243.39,252.01,225.00,2957.19,2874.39,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,82.80,0.00,0.00,82.80,82.80,0.00,0.00,517.39,3391.78,1704
B27,10/08/2019,Credit 0 days,10/08/2019,21097661,ITC LIMITED,12557.36,2023.81,0.00,0.00,0.00,0.00,351.61,0.00,351.61,0.00,0.00,14229.57,G27,10/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100029348,GrandTotal:,,,,,57.35,943.30,916.89,943.30,976.34,685.00,12557.36,12205.75,11.20,0.00,0.00,0.00,0.00,0.00,0.00,11.20,351.61,0.00,0.00,351.61,351.61,0.00,0.00,2023.81,14229.57
B28,13/08/2019,Credit 0 days,13/08/2019,21116800,ITC LIMITED,5456.59,949.77,0.00,0.00,0.00,0.00,180.07,0.00,180.07,0.00,0.00,6226.30,G28,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030092,PVVSO0626,Vivel Lotus Oil 51Gms_PVVSO0626,H00090118-32,,KG,36.72,148.60,143.70,148.60,153.86,10.00,5456.59,5276.52,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,180.07,0.00,0.00,180.07,180.07,0.00,0.00,949.77,6226.30,3401 11 90
B28,13/08/2019,Credit 0 days,13/08/2019,21116800,ITC LIMITED,5456.59,949.77,0.00,0.00,0.00,0.00,180.07,0.00,180.07,0.00,0.00,6226.30,G28,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030092,GrandTotal:,,,,,36.72,148.60,143.70,148.60,153.86,10.00,5456.59,5276.52,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,180.07,0.00,0.00,180.07,180.07,0.00,0.00,949.77,6226.30
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,11008,MD84 Sandal - NP(NEW KLD)_11008,0619-50,,M_S,5.04,458.02,458.02,458.02,472.45,50.00,2308.42,2308.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.42,2423.84,3307 41 00
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,11017,MD84 FOT - NP(NEW KLD)_11017,0619-60,,M_S,5.04,458.02,458.02,458.02,472.45,50.00,2308.42,2308.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.42,2423.84,3307 41 00
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,11256,MD Rs 50 Pushpanjali_11256,0719-70,,M_S,4.80,480.69,480.69,480.69,495.83,50.00,2307.31,2307.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.37,2422.68,3307 41 00
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,11824,MD FOT Gold Yagna Rs.20(Unlocked)_11824,0619-80,,M_S,3.46,956.88,956.88,956.88,987.02,20.00,3306.98,3306.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.35,3472.33,3307 41 00
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,9754,AIM WAX 35s_9754,0619SV-10,,M_S,1.20,698.00,698.00,698.00,716.32,10.00,837.60,837.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.88,879.48,3605 00 10
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,9829,CHEETAFIGHT 35s_9829,0719GM-20,,M_S,0.60,640.25,640.25,640.25,659.14,1.00,384.15,384.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.15,453.30,3605
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,9952,HOMELITES RS 2 50 STICKS_9952,0319BI-30,,M_S,11.70,1266.42,1266.42,1266.42,1303.78,10.00,14817.11,14817.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2667.08,17484.19,3605
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,9976,HMLITESLARGE_9976,0819BI-40,,M_S,3.20,6585.39,6585.39,6585.39,6779.66,10.00,21073.25,21073.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3793.18,24866.43,3605
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,PENDO0255,Engage Blush Deo 165ml-NC_PENDO0255,M00160719-90,,L,1.98,819.56,792.51,819.56,848.57,190.00,1622.73,1569.18,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,53.55,0.00,0.00,53.55,53.55,0.00,0.00,282.45,1851.63,3307 20 00
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,PENPS0017,Engage M3 Perfume Spray 120ml-NC_PENPS0017,M00090619-120,,L,2.88,1186.21,986.93,1186.21,1228.20,200.00,3416.28,2842.35,16.80,0.00,0.00,0.00,0.00,0.00,0.00,16.80,573.94,0.00,0.00,573.94,573.94,0.00,0.00,511.62,3353.97,3303 00 10
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,PFDSG0280,Fiama B&B 250ml+185ml Pouch Free_PFDSG0280,HB0060719-160,,L,2.61,340.39,329.16,340.39,352.44,199.00,888.42,859.10,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,29.32,0.00,0.00,29.32,29.32,0.00,0.00,154.64,1013.74,3307 30 90
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,PFDSG0311,Fiama Scents SG M&N 100ml+Loofah_PFDSG0311,HA0090619-170,,L,7.20,409.24,395.74,409.24,423.73,55.00,2946.53,2849.29,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,97.24,0.00,0.00,97.24,97.24,0.00,0.00,512.87,3362.17,3307 30 90
B29,13/08/2019,Credit 0 days,13/08/2019,21112819,ITC LIMITED,107377.95,15958.84,0.00,0.00,0.00,0.00,2442.34,0.00,2442.34,0.00,0.00,120894.45,G29,13/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100030091,PFDSG0312,Fiama Scents SG J&G 100ml+Loofah_PFDSG0312,HA0080619-180,,L,7.20,409.24,395.74,409.24,423.73,55.00,2946.53,2849.29,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,97.24,0.00,0.00,97.24,97.24,0.00,0.00,512.87,3362.17,3307 30 90
